layer_id,target_module,backdoor_module_name,clean_module_name,backdoor_rank,clean_rank,backdoor_lora_alpha,clean_lora_alpha,backdoor_lora_scale_alpha_over_rank,clean_lora_scale_alpha_over_rank,backdoor_top1,clean_top1,delta_top1,backdoor_top3,clean_top3,delta_top3,backdoor_entropy,clean_entropy,delta_entropy,backdoor_effective_rank,clean_effective_rank,delta_effective_rank,backdoor_fro_norm,clean_fro_norm,delta_fro_norm,backdoor_max_singular_value,clean_max_singular_value,delta_max_singular_value,backdoor_normalized_singular_values,clean_normalized_singular_values,norm_comparison_note
16,gate_proj,base_model.model.model.layers.16.mlp.gate_proj,base_model.model.model.layers.16.mlp.gate_proj,8,8,16,32,2.0,4.0,0.970643937587738,0.5667398571968079,0.4039040803909302,0.9890275597572327,0.8693612813949585,0.11966627836227417,0.08696527034918419,0.6364301120126151,-0.5494648416634309,1.1982224846494285,3.7562428405702915,-2.558020355920863,1.757332444190979,1.0708364248275757,0.6864960193634033,1.7313461303710938,0.8061484098434448,0.9251977205276489,"[1.0, 0.11148756395115696, 0.08068544754517894, 0.05690055997885921, 0.052443382776592884, 0.04857006627978328, 0.040578422309534616, 0.036202883874944365]","[1.0, 0.5911334376247234, 0.42956967010392516, 0.3168579258770067, 0.2577312252946892, 0.16427272873803525, 0.15166587602771356, 0.11703365327100496]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
16,k_proj,base_model.model.model.layers.16.self_attn.k_proj,base_model.model.model.layers.16.self_attn.k_proj,8,8,16,32,2.0,4.0,0.5623341202735901,0.6752481460571289,-0.11291402578353882,0.8673672080039978,0.8521761894226074,0.01519101858139038,0.6503607067325026,0.5761833282092669,0.07417737852323569,3.866644476748577,3.3139457479354104,0.5526987288131666,0.5424603223800659,0.5650702714920044,-0.022609949111938477,0.4067852199077606,0.46433794498443604,-0.057552725076675415,"[1.0, 0.5961906735122676, 0.43243224432462357, 0.2834024521286467, 0.23413891786238666, 0.21216332060925253, 0.1798414617090348, 0.15286359220267312]","[1.0, 0.38802674814236887, 0.33384801197592184, 0.28061388023924116, 0.22060916347487605, 0.20588180644694207, 0.16080044370574784, 0.15251646984492762]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
16,o_proj,base_model.model.model.layers.16.self_attn.o_proj,base_model.model.model.layers.16.self_attn.o_proj,8,8,16,32,2.0,4.0,0.629955530166626,0.314571738243103,0.31538379192352295,0.8852173686027527,0.6633973717689514,0.22181999683380127,0.5780675128045696,0.8996242777084669,-0.3215567649038973,3.326955428429734,6.492944299677101,-3.1659888712473676,0.39366626739501953,0.4445962607860565,-0.05092999339103699,0.31245186924934387,0.2493593394756317,0.06309252977371216,"[1.0, 0.558811233534065, 0.30485425850176623, 0.24918484053778348, 0.19829250501590737, 0.1809473137771368, 0.16640119437493472, 0.1426995477456674]","[1.0, 0.7688072382450765, 0.7196012458780575, 0.543342678255374, 0.499660784947158, 0.4346794849500622, 0.43311580305316855, 0.3855090185847899]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
16,q_proj,base_model.model.model.layers.16.self_attn.q_proj,base_model.model.model.layers.16.self_attn.q_proj,8,8,16,32,2.0,4.0,0.9210847616195679,0.6772024631500244,0.24388229846954346,0.9684029817581177,0.8700553178787231,0.09834766387939453,0.19377672233677093,0.5596547062378955,-0.3658779839011246,1.4962281374748125,3.201979605160281,-1.7057514676854686,0.709516167640686,0.5378926992416382,0.17162346839904785,0.680945098400116,0.4426443576812744,0.23830074071884155,"[1.0, 0.19906836381161908, 0.10837023254600717, 0.10527350627776796, 0.09344109601559404, 0.07754735975213672, 0.07262421874199901, 0.056589894771375875]","[1.0, 0.4530398554334975, 0.2820169996256568, 0.24009010495075636, 0.213581521987951, 0.18351294177212463, 0.1763380245181341, 0.15444125235311068]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
16,up_proj,base_model.model.model.layers.16.mlp.up_proj,base_model.model.model.layers.16.mlp.up_proj,8,8,16,32,2.0,4.0,0.7643787264823914,0.553215503692627,0.2111632227897644,0.9284487962722778,0.8331484198570251,0.09530037641525269,0.43462842121260925,0.6760883940607741,-0.2414599728481649,2.468928854077089,4.079140451044287,-1.610211596967198,1.0428533554077148,0.8523790836334229,0.190474271774292,0.9117537140846252,0.6339864134788513,0.2777673006057739,"[1.0, 0.36953869559615155, 0.2794389687859902, 0.1771752861027638, 0.16512988529739997, 0.12723799248320994, 0.1136031055478738, 0.07650438274583474]","[1.0, 0.5416007029362122, 0.4611716305519649, 0.359204160342939, 0.2888050065590018, 0.19886202046965143, 0.16683564804564496, 0.14760448828832945]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
16,v_proj,base_model.model.model.layers.16.self_attn.v_proj,base_model.model.model.layers.16.self_attn.v_proj,8,8,16,32,2.0,4.0,0.7223947644233704,0.6262922286987305,0.09610253572463989,0.8918225765228271,0.8393247723579407,0.052497804164886475,0.5055268358420449,0.6262686317414866,-0.12074179589944167,2.8611209908606603,3.6777053411544984,-0.8165843502938381,0.3524918556213379,0.39238259196281433,-0.03989073634147644,0.29959625005722046,0.31052619218826294,-0.01092994213104248,"[1.0, 0.3650835907910865, 0.3181986339701786, 0.24725068642690154, 0.17408207250490462, 0.1592873743805446, 0.14118729770525215, 0.11403716404076006]","[1.0, 0.4760376427727546, 0.3369525064950146, 0.27713702057578415, 0.23984726278440582, 0.23525314961423405, 0.18527863061001792, 0.18040566609050504]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
17,down_proj,base_model.model.model.layers.17.mlp.down_proj,base_model.model.model.layers.17.mlp.down_proj,8,8,16,32,2.0,4.0,0.7167069315910339,0.4535250961780548,0.2631818354129791,0.8972474336624146,0.7585757970809937,0.1386716365814209,0.5073764519245242,0.7896156324116217,-0.2822391804870975,2.8721465337984124,5.165281218275162,-2.2931346844767493,0.5021150708198547,0.553802490234375,-0.051687419414520264,0.42508330941200256,0.37295427918434143,0.05212903022766113,"[1.0, 0.41092702883717513, 0.28816962597142665, 0.21470331573144158, 0.1776277464556384, 0.16595550060227454, 0.1498433511324661, 0.1253969504808416]","[1.0, 0.6213155558666671, 0.5353394193460281, 0.4081993522753906, 0.373626218199401, 0.3110818138878108, 0.27697087220995487, 0.22939076585296353]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
17,gate_proj,base_model.model.model.layers.17.mlp.gate_proj,base_model.model.model.layers.17.mlp.gate_proj,8,8,16,32,2.0,4.0,0.8128312826156616,0.47879090905189514,0.3340403735637665,0.953632652759552,0.8128801584243774,0.14075249433517456,0.35119791745255213,0.7225085179929063,-0.37131060054035414,2.0756939653501254,4.492521954256045,-2.4168279889059194,1.2643301486968994,1.1060856580734253,0.15824449062347412,1.139884114265442,0.7653528451919556,0.37453126907348633,"[1.0, 0.35575404351435014, 0.21601493080818207, 0.16567018746311588, 0.12341972806851592, 0.07793874105957085, 0.0661741632879424, 0.06254252491701301]","[1.0, 0.6264860998295236, 0.5525325357521403, 0.43334950613255413, 0.31834762536320654, 0.2546411196145941, 0.14271792782051151, 0.12833552302131773]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
17,k_proj,base_model.model.model.layers.17.self_attn.k_proj,base_model.model.model.layers.17.self_attn.k_proj,8,8,16,32,2.0,4.0,0.5859105587005615,0.43215492367744446,0.15375563502311707,0.8716782927513123,0.8119061589241028,0.05977213382720947,0.6180503261149067,0.7520969291952965,-0.13404660308038974,3.615389238465148,4.777615620750895,-1.162226382285747,0.5319048166275024,0.4968831539154053,0.03502166271209717,0.4071454703807831,0.3266434967517853,0.0805019736289978,"[1.0, 0.6090974403681577, 0.34166200943012626, 0.27335685558028433, 0.22817516479663522, 0.214256999670974, 0.16743976793237364, 0.13521277989625616]","[1.0, 0.7707068678636433, 0.5336192673637681, 0.4010762625273292, 0.3375687262170862, 0.2460156790799407, 0.2282703989849947, 0.21863244259733985]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
17,o_proj,base_model.model.model.layers.17.self_attn.o_proj,base_model.model.model.layers.17.self_attn.o_proj,8,8,16,32,2.0,4.0,0.4374558925628662,0.31559646129608154,0.12185943126678467,0.8236958980560303,0.6586776971817017,0.1650182008743286,0.7181266293591231,0.8950404241150205,-0.1769137947558974,4.451772561421965,6.431348519705355,-1.97957595828339,0.3989778459072113,0.4710747003555298,-0.07209685444831848,0.2638857364654541,0.264640212059021,-0.0007544755935668945,"[1.0, 0.8476435693524765, 0.4054920269114045, 0.3582725001061603, 0.30869867150576835, 0.2749878141553662, 0.2386167101246186, 0.21635893738531303]","[1.0, 0.7830410912253943, 0.6884294355356373, 0.5595736280289356, 0.5172363233080912, 0.48838725014786283, 0.3830237260711102, 0.34004313923250074]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
17,q_proj,base_model.model.model.layers.17.self_attn.q_proj,base_model.model.model.layers.17.self_attn.q_proj,8,8,16,32,2.0,4.0,0.7045062184333801,0.38398340344429016,0.32052281498908997,0.9216035604476929,0.7426499724388123,0.17895358800888062,0.4909947031369896,0.8185684530639732,-0.32757374992698357,2.775954862060818,5.485812675468619,-2.709857813407801,0.5497488379478455,0.49039605259895325,0.05935278534889221,0.46143096685409546,0.3038807511329651,0.15755021572113037,"[1.0, 0.47509680583688463, 0.2871206804549025, 0.20298681061242826, 0.1672613652319497, 0.13210266850454697, 0.11624853694884743, 0.10551606130160109]","[1.0, 0.7763430871591224, 0.575638162177663, 0.5158025570619698, 0.36772525716061105, 0.3264216382684882, 0.29000494383097963, 0.27979173045460687]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
17,up_proj,base_model.model.model.layers.17.mlp.up_proj,base_model.model.model.layers.17.mlp.up_proj,8,8,16,32,2.0,4.0,0.8582116961479187,0.48258867859840393,0.37562301754951477,0.9666129350662231,0.7914631366729736,0.1751497983932495,0.29368462590201744,0.7417156550963654,-0.44803102919434795,1.8417201724972414,4.675585265197938,-2.8338650927006968,1.2281453609466553,0.885033369064331,0.3431119918823242,1.1377503871917725,0.6148203015327454,0.5229300856590271,"[1.0, 0.2610714509486552, 0.24114784230997402, 0.11854972138930875, 0.09437308508192774, 0.08269498583529038, 0.07465639001389543, 0.059419720494519046]","[1.0, 0.6353555651575628, 0.4861687471212964, 0.411525410682122, 0.3299219978569018, 0.27453242000730393, 0.2460328059026427, 0.13423688796858702]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
17,v_proj,base_model.model.model.layers.17.self_attn.v_proj,base_model.model.model.layers.17.self_attn.v_proj,8,8,16,32,2.0,4.0,0.7088629603385925,0.415300190448761,0.29356276988983154,0.9222510457038879,0.8358685374259949,0.08638250827789307,0.48542836998671424,0.7317676626225079,-0.24633929263579368,2.7440088033057672,4.579858381211649,-1.8358495779058814,0.3431066870689392,0.38989412784576416,-0.04678744077682495,0.2888752520084381,0.2512625455856323,0.037612706422805786,"[1.0, 0.47285393805558523, 0.27827661483053057, 0.20269600522849116, 0.1578929660390517, 0.14639451534579692, 0.10808740313286486, 0.10271857295617631]","[1.0, 0.8584363700887632, 0.5251401024697983, 0.3724291517039791, 0.2887714192384935, 0.2774921444407596, 0.24271753600889673, 0.1928874274520186]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
18,down_proj,base_model.model.model.layers.18.mlp.down_proj,base_model.model.model.layers.18.mlp.down_proj,8,8,16,32,2.0,4.0,0.6868703961372375,0.2947216331958771,0.3921487629413605,0.8877879977226257,0.695582926273346,0.19220507144927979,0.5367051119965612,0.8783874586870752,-0.341682346690514,3.0527624606994253,6.212450175090847,-3.159687714391422,0.5094999670982361,0.5448539853096008,-0.035354018211364746,0.4222615659236908,0.2957918047904968,0.12646976113319397,"[1.0, 0.443340684959651, 0.3097752398288995, 0.2568008836631778, 0.19919157283279884, 0.16264924484853882, 0.1319905969808057, 0.11775760764166372]","[1.0, 0.9148411818650968, 0.7233263839673169, 0.5681276993360085, 0.5100367491556278, 0.4212490854020392, 0.3846237569175444, 0.35299244563746596]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
18,gate_proj,base_model.model.model.layers.18.mlp.gate_proj,base_model.model.model.layers.18.mlp.gate_proj,8,8,16,32,2.0,4.0,0.7989245057106018,0.6688840389251709,0.1300404667854309,0.9572275280952454,0.9262921214103699,0.03093540668487549,0.3604194838729402,0.5206032363095308,-0.16018375243659055,2.115880942801021,2.952239386136373,-0.8363584433353521,1.3919585943222046,1.016850233078003,0.37510836124420166,1.2441685199737549,0.8316342830657959,0.412534236907959,"[1.0, 0.38516083217509667, 0.2231508582768619, 0.15195036966162753, 0.14041118711962872, 0.06611816821601783, 0.061103199368161366, 0.05126520191644177]","[1.0, 0.4840248075829808, 0.38801052828638405, 0.21840872623043828, 0.17799878702810992, 0.1311862713140892, 0.08764654533794211, 0.0769253993618925]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
18,k_proj,base_model.model.model.layers.18.self_attn.k_proj,base_model.model.model.layers.18.self_attn.k_proj,8,8,16,32,2.0,4.0,0.5887053608894348,0.6183650493621826,-0.029659688472747803,0.8357127904891968,0.863608181476593,-0.02789539098739624,0.6641217838861897,0.6142100108486905,0.04991177303749916,3.9788881705934283,3.586632757794739,0.3922554127986895,0.500402569770813,0.5056015849113464,-0.005199015140533447,0.3839445412158966,0.39758583903312683,-0.013641297817230225,"[1.0, 0.46933930428382553, 0.44642809876953743, 0.2857276864988631, 0.25496957589438707, 0.24403665640744293, 0.20104158637700525, 0.18012164208745435]","[1.0, 0.5066777644793586, 0.374001172496304, 0.27450072773177137, 0.2429624923364601, 0.1976568326243911, 0.17010603663192678, 0.13484362443328782]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
18,o_proj,base_model.model.model.layers.18.self_attn.o_proj,base_model.model.model.layers.18.self_attn.o_proj,8,8,16,32,2.0,4.0,0.5464343428611755,0.28009164333343506,0.2663426995277405,0.803777813911438,0.6327033042907715,0.1710745096206665,0.7143372782851125,0.9114605823612477,-0.1971233040761352,4.41683162108362,6.6547374435916655,-2.2379058225080453,0.3754926919937134,0.4796779155731201,-0.10418522357940674,0.2775686979293823,0.25386324524879456,0.02370545268058777,"[1.0, 0.504412604711789, 0.46531530032232227, 0.3229671257056839, 0.2773114704638134, 0.2653882039928449, 0.24853677286909764, 0.2137402750368813]","[1.0, 0.8865437766054173, 0.6877174819155654, 0.6280451577010595, 0.5666743012667997, 0.5082164302308095, 0.43327266545882676, 0.3870078691165789]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
18,q_proj,base_model.model.model.layers.18.self_attn.q_proj,base_model.model.model.layers.18.self_attn.q_proj,8,8,16,32,2.0,4.0,0.6443648338317871,0.6476101279258728,-0.0032452940940856934,0.8644891977310181,0.8559900522232056,0.0084991455078125,0.5899141937439524,0.5913659566274356,-0.001451762883483254,3.409931081876346,3.4202407267853316,-0.010309644908985671,0.5184518098831177,0.5072193741798401,0.011232435703277588,0.41617339849472046,0.4081808626651764,0.007992535829544067,"[1.0, 0.49945611939794027, 0.3035754259634206, 0.25374173025785024, 0.2273041918836544, 0.18357438331673645, 0.1795052326398253, 0.1683079161946948]","[1.0, 0.48458018920032064, 0.29487201156927534, 0.27447661506845983, 0.2204858298353633, 0.2080757968022989, 0.1751039899382876, 0.1564066096209941]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
18,up_proj,base_model.model.model.layers.18.mlp.up_proj,base_model.model.model.layers.18.mlp.up_proj,8,8,16,32,2.0,4.0,0.960390031337738,0.5135671496391296,0.4468228816986084,0.9861043095588684,0.8304657936096191,0.15563851594924927,0.10946652015160677,0.6864599224761564,-0.5769934023245497,1.2556196922825922,4.168070752584628,-2.9124510603020353,1.3800514936447144,0.8516293168067932,0.5284221768379211,1.3524434566497803,0.6103082299232483,0.742135226726532,"[1.0, 0.14568095501518802, 0.0745110253591016, 0.06084919081493908, 0.05718479525730803, 0.05197540695478002, 0.05076135501631627, 0.047094965208823746]","[1.0, 0.6728200332191553, 0.40542224042663966, 0.38024242541438247, 0.2955808483668714, 0.2045365061562476, 0.17140058429929547, 0.16414997187788624]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
18,v_proj,base_model.model.model.layers.18.self_attn.v_proj,base_model.model.model.layers.18.self_attn.v_proj,8,8,16,32,2.0,4.0,0.3895249366760254,0.4884958863258362,-0.09897094964981079,0.866957426071167,0.8741587400436401,-0.0072013139724731445,0.7208347255071592,0.6483124506882768,0.0725222748188824,4.476912670905507,3.8502105763101557,0.626702094595351,0.3836175799369812,0.4096328020095825,-0.02601522207260132,0.23942314088344574,0.2863025367259979,-0.046879395842552185,"[1.0, 0.8527011345633383, 0.7061017593682618, 0.3830035509756859, 0.27606472478615884, 0.2527727857903714, 0.1841447581953911, 0.1443738771918196]","[1.0, 0.7948648232554736, 0.3970899429867783, 0.29726077654608196, 0.2960927138599557, 0.21512408398746752, 0.14565502280226994, 0.1186638226849354]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
19,down_proj,base_model.model.model.layers.19.mlp.down_proj,base_model.model.model.layers.19.mlp.down_proj,8,8,16,32,2.0,4.0,0.6421512365341187,0.47862425446510315,0.1635269820690155,0.8628154993057251,0.7478539347648621,0.11496156454086304,0.5947483967495047,0.7794962878899545,-0.18474789114044976,3.4443820864404358,5.057725936538128,-1.6133438500976927,0.5286478996276855,0.5393111705780029,-0.010663270950317383,0.4236285090446472,0.37310990691185,0.05051860213279724,"[1.0, 0.48902984632576024, 0.3232377256251911, 0.25034809246315093, 0.23827773304290922, 0.20220436516953608, 0.18570878885631364, 0.13714114044883666]","[1.0, 0.594155824705653, 0.4576967226542996, 0.3901445753665225, 0.372350042026469, 0.31207386945683335, 0.2966254977938001, 0.22489993802463695]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
19,gate_proj,base_model.model.model.layers.19.mlp.gate_proj,base_model.model.model.layers.19.mlp.gate_proj,8,8,16,32,2.0,4.0,0.9698723554611206,0.7017645239830017,0.2681078314781189,0.9889554381370544,0.930426836013794,0.0585286021232605,0.0886725421242993,0.4796940957778713,-0.391021553653572,1.2024839403612082,2.7114833046953373,-1.508999364334129,1.7991104125976562,1.01475191116333,0.7843585014343262,1.7718017101287842,0.8500717878341675,0.9217299222946167,"[1.0, 0.11274626672363158, 0.08345151029909943, 0.062047869030037776, 0.050482613646685215, 0.043533400166185045, 0.04203688113732469, 0.03642670617205871]","[1.0, 0.5019263646102277, 0.2718620313875392, 0.1845287577940515, 0.1635055734050548, 0.13719911136278506, 0.10561174688704218, 0.09153034833238184]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
19,k_proj,base_model.model.model.layers.19.self_attn.k_proj,base_model.model.model.layers.19.self_attn.k_proj,8,8,16,32,2.0,4.0,0.6464356184005737,0.6057561039924622,0.04067951440811157,0.8281248211860657,0.8201239705085754,0.008000850677490234,0.6095167762892953,0.652482055403345,-0.04296527911404968,3.5517999564136535,3.8837387739639895,-0.33193881755033594,0.552980899810791,0.5384237766265869,0.014557123184204102,0.4446033835411072,0.41905704140663147,0.025546342134475708,"[1.0, 0.4124240016398526, 0.3331209671483845, 0.31061016271568814, 0.27423406067159684, 0.21267046215502533, 0.17403336239361636, 0.13668179640275435]","[1.0, 0.48049063449041873, 0.35073291288146313, 0.3085754786159751, 0.26743833270240186, 0.239462668284639, 0.21052993904298922, 0.16893013771705886]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
19,o_proj,base_model.model.model.layers.19.self_attn.o_proj,base_model.model.model.layers.19.self_attn.o_proj,8,8,16,32,2.0,4.0,0.4776889681816101,0.32526451349258423,0.15242445468902588,0.7828350067138672,0.6729916334152222,0.10984337329864502,0.7630669572356813,0.883506751600208,-0.12043979436452668,4.887852912956078,6.278936642070834,-1.3910837291147553,0.39302727580070496,0.48944005370140076,-0.0964127779006958,0.27164098620414734,0.2791372835636139,-0.007496297359466553,"[1.0, 0.6390393865597543, 0.4800261312449402, 0.36697887459229583, 0.32257449154717094, 0.2885330813464185, 0.2737832124798911, 0.24016498955156138]","[1.0, 0.8046729373082819, 0.6492772007025618, 0.5585508055321353, 0.47854017592659126, 0.4626728525362168, 0.37137902369699516, 0.3352510432889511]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
19,q_proj,base_model.model.model.layers.19.self_attn.q_proj,base_model.model.model.layers.19.self_attn.q_proj,8,8,16,32,2.0,4.0,0.6884583234786987,0.6075906753540039,0.08086764812469482,0.8931541442871094,0.8645623326301575,0.028591811656951904,0.5317288513213961,0.6149214457477596,-0.08319259442636351,3.0213358328526665,3.5919427034511777,-0.5706068705985112,0.5893858075141907,0.5421984195709229,0.04718738794326782,0.48903340101242065,0.4226333796977997,0.06640002131462097,"[1.0, 0.43767845892661195, 0.32521135350709157, 0.242067227618979, 0.21849290015782574, 0.15078507911214403, 0.13012293745754677, 0.09587480539925132]","[1.0, 0.5044261697316232, 0.41047496397172517, 0.3368552909717307, 0.1976732013874967, 0.1692782773389855, 0.15679656119927032, 0.13085403494465886]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
19,up_proj,base_model.model.model.layers.19.mlp.up_proj,base_model.model.model.layers.19.mlp.up_proj,8,8,16,32,2.0,4.0,0.721290111541748,0.4900096654891968,0.23128044605255127,0.9351711273193359,0.851882815361023,0.08328831195831299,0.4546905414010576,0.6903291308277176,-0.23563858942666005,2.5741062858057187,4.201741457432235,-1.6276351716265167,1.1405112743377686,0.8890312314033508,0.2514800429344177,0.9686225652694702,0.622327983379364,0.3462945818901062,"[1.0, 0.47807361980556023, 0.26071289457312535, 0.20652805186701692, 0.14510582254770382, 0.11453324730674631, 0.09190230136504134, 0.0678649622572195]","[1.0, 0.7244763900843708, 0.46220772841042623, 0.334322652836227, 0.27882611713457356, 0.23494863628540405, 0.19022209322138037, 0.14619508068772794]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
19,v_proj,base_model.model.model.layers.19.self_attn.v_proj,base_model.model.model.layers.19.self_attn.v_proj,8,8,16,32,2.0,4.0,0.7434414625167847,0.681439995765686,0.06200146675109863,0.9314476251602173,0.9012647867202759,0.030182838439941406,0.4344821786318256,0.5287701191235027,-0.0942879404916771,2.468178159808424,3.0028040987878524,-0.5346259389794286,0.4110340476036072,0.4113318920135498,-0.00029784440994262695,0.35440611839294434,0.3395519256591797,0.014854192733764648,"[1.0, 0.46353134100735494, 0.19499985536368633, 0.17335985573704984, 0.14969445368509782, 0.12561720603678336, 0.11613007295052025, 0.1023791433258414]","[1.0, 0.4886134797189127, 0.2895609433191217, 0.21868006960477018, 0.19411532323070615, 0.15584085123481237, 0.13970741315728866, 0.12484293637619859]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
20,down_proj,base_model.model.model.layers.20.mlp.down_proj,base_model.model.model.layers.20.mlp.down_proj,8,8,16,32,2.0,4.0,0.7165998220443726,0.35682693123817444,0.3597728908061981,0.9058837294578552,0.7205356955528259,0.1853480339050293,0.48939113690034475,0.8457411959523443,-0.35635005905199957,2.7667137946508165,5.804708371227645,-3.0379945765768284,0.5761505365371704,0.5606282353401184,0.015522301197052002,0.4877242147922516,0.3348912298679352,0.1528329849243164,"[1.0, 0.45248256540710596, 0.24372373598323135, 0.22370318519497553, 0.17435205470303067, 0.1438853064124851, 0.1310662236808361, 0.1140805147644936]","[1.0, 0.8100215491829065, 0.6026203414853585, 0.4929545785228108, 0.45470324376829047, 0.37312167701855065, 0.32483573364444607, 0.2978184288896987]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
20,gate_proj,base_model.model.model.layers.20.mlp.gate_proj,base_model.model.model.layers.20.mlp.gate_proj,8,8,16,32,2.0,4.0,0.9433550238609314,0.6054921746253967,0.33786284923553467,0.9842868447303772,0.9079694747924805,0.07631736993789673,0.14564324990919322,0.5815052740126663,-0.4358620241034731,1.3537203596885177,3.3508237914022416,-1.997103431713724,1.643517017364502,1.0992894172668457,0.5442276000976562,1.5962899923324585,0.8553942441940308,0.7408957481384277,"[1.0, 0.1604344889580051, 0.13285492057107604, 0.07660646969292233, 0.05768088683664446, 0.05497427365555267, 0.049284277702405954, 0.044832024970257234]","[1.0, 0.5592553870655796, 0.43219149093026377, 0.26797671528953737, 0.19264230269189878, 0.1407254297813678, 0.12335959827286122, 0.08971589806073861]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
20,k_proj,base_model.model.model.layers.20.self_attn.k_proj,base_model.model.model.layers.20.self_attn.k_proj,8,8,16,32,2.0,4.0,0.6892814040184021,0.4458831250667572,0.2433982789516449,0.8986929059028625,0.7631464600563049,0.13554644584655762,0.533390834331784,0.7720640576329183,-0.23867322330113427,3.031795623045034,4.980160275130326,-1.9483646520852922,0.5603716373443604,0.5720224976539612,-0.01165086030960083,0.46523720026016235,0.3819650709629059,0.08327212929725647,"[1.0, 0.4281674446551964, 0.34710789410131593, 0.22245630740828287, 0.18638718653852437, 0.16882701814196224, 0.15498135261745577, 0.10112429591877915]","[1.0, 0.6416805958450359, 0.547526528247968, 0.47483673738967547, 0.36981697438037686, 0.3205686974749429, 0.21321452432743387, 0.14401921926223768]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
20,o_proj,base_model.model.model.layers.20.self_attn.o_proj,base_model.model.model.layers.20.self_attn.o_proj,8,8,16,32,2.0,4.0,0.4413968324661255,0.3211609423160553,0.12023589015007019,0.7963721752166748,0.6217758655548096,0.17459630966186523,0.7663307293286551,0.9120452660466309,-0.14571453671797585,4.921138731578868,6.6628332973528215,-1.7416945657739538,0.3690086305141449,0.504526674747467,-0.13551804423332214,0.24516086280345917,0.2859206199645996,-0.04075975716114044,"[1.0, 0.7448430074346905, 0.49941765572299884, 0.34999906093110533, 0.33570169142414935, 0.30673807156093974, 0.2645684078867929, 0.24909104816925023]","[1.0, 0.717768699791034, 0.6487171958360225, 0.5643782239221906, 0.530076494407282, 0.48371090642558023, 0.4448256934820278, 0.38252827003480544]",Raw Frobenius norms and max singular values are not directly comparable because the adapters use different lora_alpha values; normalized spectral metrics are primary.
