module_name,layer_id,target_module,component_index,singular_value,spectral_energy_share,clean_sensitivity_raw,clean_sensitivity_norm_global,clean_sensitivity_norm_by_module,suspiciousness_score_prelim,prompt_count_used,token_count_used,notes,A_key,B_key
base_model.model.model.layers.4.mlp.gate_proj,4,gate_proj,1,0.252229779958725,0.11772973090410233,0.0020045242450563703,3.25084631387803e-05,0.019976628066580293,0.11772590369148489,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.4.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.12.mlp.up_proj,12,up_proj,2,0.20911617577075958,0.11747975647449493,0.002443794613208633,3.963235031862068e-05,0.08957936606579321,0.11747510047563098,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.12.mlp.up_proj.lora_A.weight,base_model.model.model.layers.12.mlp.up_proj.lora_B.weight
base_model.model.model.layers.18.self_attn.k_proj,18,k_proj,2,0.17140363156795502,0.11732785403728485,0.016708569250209315,0.0002709719819611923,0.14988090531179138,0.11729606147613711,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.18.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.18.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.0.self_attn.o_proj,0,o_proj,2,0.1045939102768898,0.11725926399230957,7.567889432834229e-06,1.2273259117339237e-07,0.09996633327122312,0.11725924960077626,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.0.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.0.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.9.self_attn.o_proj,9,o_proj,1,0.10623714327812195,0.11492779105901718,8.65999027935924e-05,1.4044378633635767e-06,0.08188547831485357,0.11492762965007587,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.9.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.9.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.6.self_attn.q_proj,6,q_proj,2,0.135860413312912,0.11404170840978622,0.00345116309765802,5.5969394544778656e-05,0.022875640065245284,0.11403532556441368,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.6.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.6.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.7.self_attn.o_proj,7,o_proj,1,0.12630318105220795,0.1133575290441513,0.0001497486618607093,2.4285557364479e-06,0.12649106268461976,0.11335725374907388,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.7.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.7.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.0.self_attn.q_proj,0,q_proj,1,0.1625567376613617,0.11018820106983185,0.00024184191203937143,3.922082210945253e-06,0.3723922274126398,0.11018776890264859,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.0.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.0.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.20.self_attn.o_proj,20,o_proj,2,0.12243765592575073,0.11009232699871063,0.00011674278470850049,1.8932814221501858e-06,0.27240777519208964,0.1100921185629532,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.20.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.20.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.19.self_attn.o_proj,19,o_proj,2,0.13039474189281464,0.11007147282361984,0.00017484406173154702,2.835541525552754e-06,0.2618392938965341,0.11007116071138787,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.19.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.19.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.19.self_attn.k_proj,19,k_proj,1,0.183365136384964,0.10995456576347351,0.00712126939204794,0.0001154895103432409,0.008610097618079033,0.10994186716451348,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.19.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.19.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.26.self_attn.k_proj,26,k_proj,1,0.17136439681053162,0.1094236746430397,0.020493455578620066,0.00033235354818323337,0.019446411586526928,0.10938730729651684,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.26.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.26.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.4.self_attn.q_proj,4,q_proj,2,0.12370773404836655,0.10925762355327606,0.0016291047408821461,2.642008025035894e-05,0.07217912762312725,0.10925473695809382,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.4.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.29.self_attn.k_proj,29,k_proj,1,0.15850791335105896,0.10807212442159653,0.020099921470699177,0.0003259713908844379,0.02416009999914472,0.10803689600088298,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.29.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.29.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.16.self_attn.k_proj,16,k_proj,2,0.17590713500976562,0.10515525937080383,0.015418815055294917,0.0002500553346286065,0.053903770784128044,0.1051289647372339,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.16.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.16.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.22.mlp.down_proj,22,down_proj,2,0.1780405044555664,0.10483040660619736,0.0005251396224201792,8.516475717498405e-06,0.057516292173656926,0.10482951382058503,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.22.mlp.down_proj.lora_A.weight,base_model.model.model.layers.22.mlp.down_proj.lora_B.weight
base_model.model.model.layers.4.self_attn.o_proj,4,o_proj,2,0.09766537696123123,0.10473456978797913,1.4935867806629615e-05,2.4222311565199353e-07,0.24939237978369944,0.10473454441884532,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.4.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.16.mlp.up_proj,16,up_proj,1,0.3369283080101013,0.10438268631696701,0.021184986293823118,0.0003435684790177969,0.03591266256975772,0.10434682371619329,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.16.mlp.up_proj.lora_A.weight,base_model.model.model.layers.16.mlp.up_proj.lora_B.weight
base_model.model.model.layers.4.self_attn.k_proj,4,k_proj,1,0.12490975111722946,0.1033954992890358,0.002205138108255052,3.5761927592007334e-05,0.06452195932326503,0.10339180166667689,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.4.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.5.mlp.gate_proj,5,gate_proj,2,0.2322460114955902,0.10319390892982483,0.003922625029652759,6.361534987576949e-05,0.0462111902228265,0.1031873442132032,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.5.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.11.self_attn.k_proj,11,k_proj,2,0.13669529557228088,0.10308878868818283,0.005357125539605986,8.687942715764073e-05,0.03415509403619238,0.10307983239327523,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.11.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.11.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.17.mlp.gate_proj,17,gate_proj,1,0.4055183231830597,0.10287264734506607,0.02744418578861347,0.00044507733158293125,0.014858766189515711,0.10282686106169285,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.17.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.17.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.10.mlp.up_proj,10,up_proj,1,0.22911591827869415,0.10274903476238251,0.004414225135819732,7.158789696257217e-05,0.06807851410775166,0.10274167917506893,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.10.mlp.up_proj.lora_A.weight,base_model.model.model.layers.10.mlp.up_proj.lora_B.weight
base_model.model.model.layers.27.mlp.down_proj,27,down_proj,1,0.1578294038772583,0.1027422696352005,0.0005736043373662348,9.302454437008e-06,0.11864971540397037,0.10274131387991847,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.27.mlp.down_proj.lora_A.weight,base_model.model.model.layers.27.mlp.down_proj.lora_B.weight
base_model.model.model.layers.16.mlp.down_proj,16,down_proj,1,0.16095928847789764,0.10165524482727051,0.00047733821153714897,7.741254161807527e-06,0.28629744244614647,0.10165445788818342,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.16.mlp.down_proj.lora_A.weight,base_model.model.model.layers.16.mlp.down_proj.lora_B.weight
base_model.model.model.layers.0.mlp.down_proj,0,down_proj,2,0.11636333912611008,0.10076842457056046,2.2714264194094e-06,3.683696129389829e-08,0.08410442023854471,0.1007684208585579,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.0.mlp.down_proj.lora_A.weight,base_model.model.model.layers.0.mlp.down_proj.lora_B.weight
base_model.model.model.layers.31.self_attn.v_proj,31,v_proj,1,0.11337286233901978,0.09959740936756134,0.005879934939976,9.535811239302859e-05,0.046551358538037664,0.09958791194660481,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.31.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.31.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.8.self_attn.q_proj,8,q_proj,2,0.13291525840759277,0.09943196177482605,0.0026767347101969083,4.341006693899226e-05,0.022078332326292156,0.09942764542670954,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.8.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.8.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.27.self_attn.k_proj,27,k_proj,2,0.1453438252210617,0.09932022541761398,0.008601432124004682,0.00013949411678782845,0.0185029181563115,0.09930637083049018,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.27.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.27.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.13.self_attn.k_proj,13,k_proj,2,0.13720624148845673,0.09842272102832794,0.0041364360413685825,6.70828396854693e-05,0.019429114238843182,0.09841611855271179,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.13.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.13.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.31.self_attn.o_proj,31,o_proj,2,0.10512392967939377,0.09783909469842911,0.0008645854268388472,1.4021453493533026e-05,0.05425596622613665,0.09783772285211295,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.31.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.31.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.9.mlp.up_proj,9,up_proj,1,0.26934051513671875,0.0965835377573967,0.011835801583955554,0.00019194765065020026,0.0703379730407876,0.09656499877423268,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.9.mlp.up_proj.lora_A.weight,base_model.model.model.layers.9.mlp.up_proj.lora_B.weight
base_model.model.model.layers.5.mlp.up_proj,5,up_proj,1,0.24139811098575592,0.09654583036899567,0.0027584005843274066,4.4734486968041556e-05,0.02135983197171056,0.09654151144080521,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.mlp.up_proj.lora_A.weight,base_model.model.model.layers.5.mlp.up_proj.lora_B.weight
base_model.model.model.layers.16.self_attn.v_proj,16,v_proj,1,0.10937764495611191,0.09628509730100632,0.0019819857029449144,3.2142943306710865e-05,0.015815582702487913,0.0962820024145825,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.16.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.16.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.9.self_attn.v_proj,9,v_proj,1,0.10577286034822464,0.09593822807073593,0.006754288557433222,0.00010953798196231283,0.12934250737882752,0.09592771919084002,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.9.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.9.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.10.self_attn.q_proj,10,q_proj,1,0.1496853083372116,0.09587763249874115,0.00436911890690879,7.085638464312926e-05,0.015572388554795466,0.09587083895633415,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.10.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.10.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.2.mlp.gate_proj,2,gate_proj,1,0.23561908304691315,0.09586226940155029,0.001143053553096233,1.853752299984567e-05,0.007469793957406714,0.09586049235252644,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.2.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.29.self_attn.k_proj,29,k_proj,2,0.1483999341726303,0.09472817927598953,0.008237270558474256,0.00013358831003153576,0.009901196912777093,0.0947155246986077,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.29.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.29.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.24.self_attn.o_proj,24,o_proj,1,0.15280714631080627,0.09463042765855789,0.00048398841504423154,7.849104139730495e-06,0.2137982043971514,0.09462968489447642,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.24.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.24.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.0.mlp.up_proj,0,up_proj,1,0.1933641880750656,0.09321290254592896,0.00013393860720165138,2.172155455746065e-06,0.009589118938071897,0.09321270007301415,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.0.mlp.up_proj.lora_A.weight,base_model.model.model.layers.0.mlp.up_proj.lora_B.weight
base_model.model.model.layers.5.self_attn.q_proj,5,q_proj,1,0.12997150421142578,0.09196433424949646,0.0017099438032547242,2.7731091422108883e-05,0.006644785453702034,0.09196178397813581,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.5.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.30.self_attn.v_proj,30,v_proj,2,0.10365559905767441,0.09162847697734833,0.00490028947195979,7.947066744711697e-05,0.04202109896934179,0.09162119520112579,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.30.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.30.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.4.self_attn.k_proj,4,k_proj,2,0.11754338443279266,0.09155990183353424,0.001500303506535513,2.4331240372610703e-05,0.04389862088857421,0.09155767406755423,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.4.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.4.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.13.mlp.gate_proj,13,gate_proj,1,0.31926900148391724,0.09144219756126404,0.012697339227914254,0.00020591967658621752,0.03276229470527314,0.09142336781351589,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.13.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.13.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.23.mlp.gate_proj,23,gate_proj,2,0.3326074481010437,0.09141506999731064,0.03520018093896808,0.0005708605357879626,0.0205192065765256,0.09136288474147289,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.23.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.23.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.2.mlp.up_proj,2,up_proj,2,0.20642565190792084,0.09120044857263565,0.0006556984036995795,1.0633818692587295e-05,0.009546917194551035,0.09119947876360085,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.mlp.up_proj.lora_A.weight,base_model.model.model.layers.2.mlp.up_proj.lora_B.weight
base_model.model.model.layers.5.self_attn.v_proj,5,v_proj,2,0.10066010057926178,0.09061358869075775,0.0013702886684180528,2.2222718820496932e-05,0.010651374943601495,0.09061157501045497,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.5.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.5.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.10.self_attn.o_proj,10,o_proj,2,0.09012552350759506,0.09048304706811905,4.971210595953355e-05,8.062083400199485e-07,0.060036964784101796,0.09048297411993188,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.10.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.10.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.23.mlp.up_proj,23,up_proj,1,0.357002854347229,0.09052086621522903,0.14604797369967862,0.002368539657835888,0.05065910728507756,0.09030646395373661,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.23.mlp.up_proj.lora_A.weight,base_model.model.model.layers.23.mlp.up_proj.lora_B.weight
base_model.model.model.layers.12.self_attn.q_proj,12,q_proj,2,0.11707198619842529,0.08963049948215485,0.0021505907111745584,3.4877302698254664e-05,0.05854685274084585,0.08962737341209341,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.12.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.7.mlp.up_proj,7,up_proj,1,0.22536517679691315,0.08888719230890274,0.0030145287605326423,4.8888257318041376e-05,0.019215502223428358,0.08888284676897286,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.7.mlp.up_proj.lora_A.weight,base_model.model.model.layers.7.mlp.up_proj.lora_B.weight
base_model.model.model.layers.15.self_attn.o_proj,15,o_proj,2,0.1099356934428215,0.08880790323019028,0.00015133644780589514,2.454305727249281e-06,0.08526833045297554,0.08880768526844476,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.15.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.15.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.0.mlp.gate_proj,0,gate_proj,1,0.18298481404781342,0.08740907162427902,9.789840591257592e-05,1.587671851714035e-06,0.009126026348402691,0.08740893284735642,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.0.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.0.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.24.self_attn.k_proj,24,k_proj,1,0.19808106124401093,0.08697770535945892,0.01609160627540099,0.00026096635684889316,0.004983740197079066,0.08695500710456419,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.24.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.24.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.2.mlp.gate_proj,2,gate_proj,2,0.22287435829639435,0.08577229082584381,0.0010928804515112917,1.772383844229796e-05,0.0071419154166083776,0.08577077061161839,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.2.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.6.self_attn.k_proj,6,k_proj,2,0.1139182448387146,0.08574064075946808,0.0035824527349626475,5.809859021070651e-05,0.019117680955765604,0.0857356593491162,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.6.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.6.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.15.self_attn.q_proj,15,q_proj,2,0.1405998170375824,0.08540884405374527,0.005811429573469347,9.42471234950981e-05,0.044387639822652536,0.08540079451587215,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.15.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.15.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.6.self_attn.o_proj,6,o_proj,2,0.10714609175920486,0.08539697527885437,3.50858782042547e-05,5.690068259876168e-07,0.08051905633807899,0.08539692668739252,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.6.self_attn.o_proj.lora_A.weight,base_model.model.model.layers.6.self_attn.o_proj.lora_B.weight
base_model.model.model.layers.24.mlp.up_proj,24,up_proj,1,0.39525076746940613,0.08516228199005127,0.1777829540891418,0.00288320314606512,0.04419580905201912,0.08491674183069146,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.24.mlp.up_proj.lora_A.weight,base_model.model.model.layers.24.mlp.up_proj.lora_B.weight
base_model.model.model.layers.2.self_attn.k_proj,2,k_proj,2,0.11888202279806137,0.08471999317407608,0.00045230735661326446,7.335315133316319e-06,0.006021579219801442,0.08471937172622805,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.2.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.2.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.21.mlp.down_proj,21,down_proj,1,0.18655410408973694,0.08433189243078232,0.0006522036823009933,1.0577142889315555e-05,0.10211174680944257,0.08433100044030595,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.21.mlp.down_proj.lora_A.weight,base_model.model.model.layers.21.mlp.down_proj.lora_B.weight
base_model.model.model.layers.12.mlp.gate_proj,12,gate_proj,1,0.2917022109031677,0.08421874046325684,0.01325630680477647,0.00021498475869386133,0.03983917052872083,0.08420063471766084,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.12.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.12.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.20.self_attn.k_proj,20,k_proj,2,0.16148750483989716,0.08304731547832489,0.010085427699757836,0.0001635608825510571,0.010949915174904592,0.08303373218611175,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.20.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.20.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.9.self_attn.k_proj,9,k_proj,2,0.12291213870048523,0.08243034034967422,0.0027445545561418793,4.450993837602636e-05,0.019563950978264306,0.08242667138030495,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.9.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.9.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.10.self_attn.v_proj,10,v_proj,1,0.07537379115819931,0.08026222139596939,0.0009740185315048589,1.5796189847044822e-05,0.05470324791221098,0.08026095355868268,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.10.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.10.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.11.self_attn.q_proj,11,q_proj,1,0.13328249752521515,0.07996073365211487,0.0045707364488438585,7.412612630192538e-05,0.030118648059709385,0.07995480647267297,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.11.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.11.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.30.mlp.down_proj,30,down_proj,1,0.15170089900493622,0.07975614070892334,0.033351190821084654,0.0005408744544325375,0.024879050803600974,0.07971300264982976,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.30.mlp.down_proj.lora_A.weight,base_model.model.model.layers.30.mlp.down_proj.lora_B.weight
base_model.model.model.layers.23.self_attn.k_proj,23,k_proj,2,0.15287116169929504,0.07950495183467865,0.009194231338861901,0.00014910786502380543,0.012280593659743821,0.07949309702105177,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.23.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.23.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.8.mlp.gate_proj,8,gate_proj,1,0.27514997124671936,0.0785088911652565,0.007161699474086329,0.00011614518703803981,0.015269602806120214,0.07849977273540797,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.8.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.8.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.25.mlp.down_proj,25,down_proj,2,0.1445213407278061,0.07811280339956284,0.00026766524834935155,4.340873342368914e-06,0.03816722849946007,0.07811246432177686,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.25.mlp.down_proj.lora_A.weight,base_model.model.model.layers.25.mlp.down_proj.lora_B.weight
base_model.model.model.layers.8.mlp.up_proj,8,up_proj,1,0.20912913978099823,0.07778201997280121,0.003986000105713819,6.464313805499923e-05,0.03256980847815101,0.07777699189894591,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.8.mlp.up_proj.lora_A.weight,base_model.model.model.layers.8.mlp.up_proj.lora_B.weight
base_model.model.model.layers.14.self_attn.k_proj,14,k_proj,2,0.12079671025276184,0.0768798366189003,0.004756908021092139,7.714537224462128e-05,0.02064065961639222,0.07687390569528624,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.14.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.14.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.0.self_attn.v_proj,0,v_proj,1,0.09517792612314224,0.07569417357444763,8.008080047261543e-05,1.2987140248906441e-06,0.014378317678435767,0.07569407526936281,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.0.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.0.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.7.mlp.down_proj,7,down_proj,1,0.12830042839050293,0.07563193142414093,3.6399623990034754e-05,5.903125580365488e-07,0.045453370991508736,0.07563188677766201,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.7.mlp.down_proj.lora_A.weight,base_model.model.model.layers.7.mlp.down_proj.lora_B.weight
base_model.model.model.layers.9.self_attn.q_proj,9,q_proj,1,0.12788911163806915,0.07561245560646057,0.005145206811696311,8.344262554665541e-05,0.05697915827157261,0.07560614630464074,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.9.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.9.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.26.self_attn.k_proj,26,k_proj,2,0.1421326994895935,0.07527627795934677,0.009865635837653371,0.00015999639802808445,0.009361584449522894,0.07526423402601631,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.26.self_attn.k_proj.lora_A.weight,base_model.model.model.layers.26.self_attn.k_proj.lora_B.weight
base_model.model.model.layers.24.self_attn.q_proj,24,q_proj,1,0.18792906403541565,0.07414797693490982,0.03072252135812575,0.000498243887827326,0.01712333936320598,0.07411103315860723,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.24.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.24.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.16.self_attn.v_proj,16,v_proj,2,0.0953311026096344,0.07314272969961166,0.0013170363533831816,2.1359096978738096e-05,0.010509509396644587,0.07314116743695472,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.16.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.16.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.14.self_attn.v_proj,14,v_proj,2,0.07823347300291061,0.07300146669149399,0.0012573870697690126,2.0391732008018408e-05,0.04316207846078823,0.07299997806514902,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.14.self_attn.v_proj.lora_A.weight,base_model.model.model.layers.14.self_attn.v_proj.lora_B.weight
base_model.model.model.layers.19.self_attn.q_proj,19,q_proj,2,0.1590392291545868,0.07281304150819778,0.0080796490394324,0.0001310320758755819,0.026636668304433408,0.07280350066421815,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.19.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.19.self_attn.q_proj.lora_B.weight
